Sample,Ch1,Ch2
0,0.0007475489692296833,-0.005208333481277805
1,-0.00015318623627536,-0.004044117755256593
2,0.0007720588400843553,0.15140931379573885
3,0.0002971813555632252,0.4424019604921341
4,0.0018259804492117837,0.458394605666399
5,0.0007107842911864282,0.4750000014901161
6,0.0011427696563259815,0.49111519753932953
7,0.0006035539045115001,0.507536768913269
8,0.0008670342795085162,0.5247549042105675
9,0.0007843137109375675,0.5423406884074211
10,0.0004595588279698859,0.5606617629528046
11,0.00030637255258625373,0.5762867480516434
12,0.0015870098031882662,0.5943627431988716
13,0.000768995098042069,0.612867645919323
14,-3.063724398089107e-05,0.6286151930689812
15,0.002463235288814758,0.6477328464388847
16,0.0007046568898658734,0.6647671610116959
17,0.001326593122939812,0.6852328479290009
18,0.000465686280222144,0.7030024453997612
19,0.002190563769545406,0.7213847935199738
20,0.0010876225205720402,0.7395220547914505
21,0.0010692401920096017,0.7574142217636108
22,0.0010079656749439891,0.7794117704033852
23,0.0012009803976980038,0.7969362735748291
24,0.001617647081729956,0.8167279362678528
25,0.0007935048924991861,0.8322916701436043
26,0.0016973038891592296,0.8526348024606705
27,0.001501225502579473,0.8708333373069763
28,0.0018627450681378832,0.8914828449487686
29,0.0014093137397139799,0.90625
30,0.0018443627523083705,0.9259803891181946
31,0.0007965686399984406,0.9432598128914833
32,0.0014859068915029638,0.9629289135336876
33,0.002475490176493622,0.9815563783049583
34,0.0007567401917185634,0.9988970533013344
35,0.0010049019583675545,1.0178921520709991
36,0.0015410539344884455,1.0340686440467834
37,0.0019515931126079522,1.0503676533699036
38,0.0007322303863475099,1.0686274617910385
39,0.0015257353043125477,1.0837009847164154
40,0.002619485334435012,1.0996936112642288
41,0.001920955881359987,1.11531862616539
42,0.0014859068323858082,1.1323529481887817
43,0.0009099264716496691,1.1468749940395355
44,0.001874999995379767,1.163235291838646
45,0.0018811274862855498,1.1767156720161438
46,0.0017585784289622097,1.190196081995964
47,0.002545955896493979,1.2061274349689484
48,0.001449142160709016,1.2206495106220245
49,0.001887254878965905,1.2325980216264725
50,0.0015226715886456077,1.245649516582489
51,0.00269914222008083,1.2568014562129974
52,0.0016084559028968215,1.2697304040193558
53,0.0015686274236941244,1.2799632251262665
54,0.001541053887194721,1.2922181338071823
55,0.0024295342846016865,1.3006127327680588
56,0.0017279411476920359,1.310906857252121
57,0.0009405637410964118,1.3224877268075943
58,0.002696078447115724,1.330759808421135
59,0.0019178921647835523,1.3398284316062927
60,0.0017340686199531774,1.346997544169426
61,0.0011734068721125368,1.3537989854812622
62,0.0029963235083414475,1.3585784435272217
63,0.00032781863410491496,1.3655024617910385
64,0.001090686264433316,1.3707720637321472
65,0.0019301470565551426,1.375183805823326
66,0.002006740207434632,1.3821078389883041
67,0.0012040440833516186,1.3806985318660736
68,0.0022886029955770937,1.3849264532327652
69,0.0024234068569057854,1.3876225501298904
70,0.0013480392271958408,1.3892769813537598
71,0.0010600490641081706,1.3909313827753067
72,0.00264093132727794,1.3914215862751007
73,0.0023651961018913426,1.393137276172638
74,0.0008149509812938049,1.3912990093231201
75,0.001534926486783661,1.3903799057006836
76,0.00309129900415428,1.3882353156805038
77,0.002046568668447435,1.3852941244840622
78,0.0003370097883816925,1.3796568661928177
79,0.0025459558673901483,1.37873774766922
80,0.0027971814070042456,1.3726715594530106
81,0.000894607826921856,1.3683210909366608
82,0.0012591911963681923,1.3643382042646408
83,0.002141544122423511,1.355024516582489
84,0.001553308840811951,1.3495098054409027
85,0.0007107843080120801,1.3425244987010956
86,0.0023468137651434517,1.3349877148866653
87,0.0021200980572757544,1.3234068602323532
88,0.0009160538829746656,1.3148896992206573
89,0.0012775735503964825,1.30502450466156
90,0.0021170343534322456,1.2952205836772919
91,0.0015839460957067786,1.2814338207244873
92,0.0008609068463556468,1.2689338326454163
93,0.0012561274925246835,1.2601715624332428
94,0.0016666666488163173,1.2455269396305084
95,0.0007935048852232285,1.2320465594530106
96,0.0018321078232474974,1.219178929924965
97,0.002208946090831887,1.2041053622961044
98,0.0008241421601269394,1.187438726425171
99,0.0008149509849317838,1.172977939248085
100,0.0020557598345476435,1.1574754863977432
101,0.002141544122423511,1.1415441036224365
102,0.000983455888217577,1.1231005042791367
103,0.00012867647819803096,1.1066789031028748
104,0.002417279451037757,1.0888480097055435
105,0.0019822303802357055,1.0675245374441147
106,0.0006862745040052687,1.0501838326454163
107,0.0014215686460374855,1.0352941304445267
108,0.0021384803840192035,1.0147671401500702
109,0.0013786764643555216,0.9949141964316368
110,0.0005116421598359011,0.9744485318660736
111,0.0006158088217489421,0.9533088207244873
112,0.0018841911546587653,0.9322303980588913
113,0.000680147053572,0.9120710864663124
114,0.0007996323474799283,0.8912990167737007
115,0.0010968137339659734,0.8697916716337204
116,0.000585171568673104,0.8474264740943909
117,0.001200980394060025,0.8249387294054031
118,0.0007015931369096506,0.8034313693642616
119,0.0007444852999469731,0.7802696153521538
120,0.0005300244847603608,0.7562500089406967
121,-0.0003033088173651777,0.7356004863977432
122,0.0011366421404090943,0.7118259817361832
123,0.0006127451088104863,0.6888480335474014
124,-9.497549444859033e-05,0.666176475584507
125,0.0005606617705780081,0.6430759727954865
126,0.00162377450033091,0.619914211332798
127,9.803923421713989e-05,0.5969362631440163
128,5.8210778661305085e-05,0.5729166641831398
129,0.0012254901994310785,0.551715686917305
130,0.0006158088508527726,0.5256127417087555
131,-0.00046874999679857865,0.5045955926179886
132,0.0002359068766963901,0.48149509727954865
133,0.0002849264747055713,0.4582720585167408
134,0.00045036761730443686,0.43492647260427475
135,-0.0005514705626410432,0.4121936298906803
136,0.00041360295290360227,0.3896446116268635
137,0.0011397058442526031,0.36825980246067047
138,-0.0012745097919832915,0.34669117629528046
139,-0.0006556372354680207,0.3242034278810024
140,0.0015165441218414344,0.3027573563158512
141,-0.0006219362740012002,0.2818627469241619
142,-0.00012561273979372345,0.26078431867063046
143,0.0012254902139829937,0.24013479985296726
144,0.00029718135738221463,0.22009803727269173
145,-0.0009191176504828036,0.20098039135336876
146,8.578435154049657e-05,0.17751225642859936
147,0.00033700980930007063,0.16237745247781277
148,-0.0005392156945163151,0.14044117741286755
149,-6.12743133387994e-06,0.12107843346893787
150,-0.0003523284394759685,0.10459558945149183
151,7.965687109390274e-05,0.08682598266750574
152,0.00041053920904232655,0.06960784550756216
153,-0.0006433823546103667,0.05061274580657482
154,-0.0008210784003495064,0.03651960915885866
155,0.0009497548744548112,0.02058823563857004
156,-0.0007567401917185634,0.003553921662387438
157,-0.00014093140816839878,-0.012928921962156892
158,0.0006587009556824341,-0.02487745159305632
159,-0.0011182598391314968,-0.03737745201215148
160,-0.0006127450978965499,-0.05159313790500164
161,0.00026654411885829177,-0.06397059047594666
162,-0.0008639705774839967,-0.07677696365863085
163,-0.0010569852911430644,-0.08774510025978088
164,0.0008363970628124662,-0.09920343291014433
165,-0.0005208333541304455,-0.10765931475907564
166,-0.001219362711708527,-0.11887255031615496
167,-0.00039828427907195874,-0.12910539470613003
168,0.00013480391680786852,-0.13498774729669094
169,-0.0010477941323188134,-0.14252451062202454
170,-0.00030330882145790383,-0.15110294334590435
171,-0.0017340686199531774,-0.15741422027349472
172,-3.9828453736845404e-05,-0.16200980730354786
173,0.0003155637241434306,-0.1664215698838234
174,-0.0014859068614896387,-0.17095588147640228
175,-0.00023897058781585656,-0.17438725754618645
176,3.370098420418799e-05,-0.17904412001371384
177,-0.0004932597876177169,-0.1822303906083107
178,-0.0011887254772773304,-0.18149509653449059
179,-0.0008884803796718188,-0.1819240190088749
180,-0.00040747548337094486,-0.18229166604578495
181,-0.0002389705532550579,-0.17965685948729515
182,-0.0011580882919588475,-0.18082107976078987
183,-0.0012591911799972877,-0.1790441181510687
184,-0.000490196056489367,-0.17555147223174572
185,-0.0003645833103291807,-0.17236519791185856
186,-0.0012469362263800576,-0.16924019530415535
187,-9.803922876017168e-05,-0.16672794334590435
188,-0.0009037990394062945,-0.1566789224743843
189,-0.0008363970209757099,-0.1542892176657915
190,-0.00043811274645122467,-0.14552696235477924
191,-0.0015165441332101182,-0.1406250037252903
192,-7.352941611316055e-05,-0.12941176630556583
193,0.00015624999286956154,-0.12107843160629272
194,-0.0007567401698906906,-0.10986519698053598
195,-0.00171875003434252,-0.10251225624233484
196,-6.127443157311063e-06,-0.09209559019654989
197,-0.00031862748073763214,-0.08125000260770321
198,0.0001562499783176463,-0.06807598331943154
199,-0.0005208333423070144,-0.05637255031615496
200,-0.00039215686410898343,-0.04368872661143541
201,-0.0003768382521229796,-0.028370099142193794
202,-0.00028799016945413314,-0.015625000523868948
203,-0.0010998774723702809,-0.0003063724943785928
204,-9.80391887424048e-05,0.01715686300303787
205,0.0006709558902002755,0.030514706624671817
206,-0.0009037990148499375,0.047977942042052746
207,-0.0008149509812938049,0.06286764843389392
208,0.0009344362551928498,0.08278186526149511
209,-0.00044730393437930616,0.09810049179941416
210,-0.0004289215414701175,0.11954656895250082
211,-0.00012254901230335236,0.13780637457966805
212,-0.0002818627435772214,0.15563725493848324
213,0.00019914214499294758,0.17585784569382668
214,0.00018382351845502853,0.19718137197196484
215,-1.2254957255208865e-05,0.21764705516397953
216,3.0637020245194435e-06,0.23780637048184872
217,0.0010508578779990785,0.2572916690260172
218,0.0002726715772496391,0.27965686470270157
219,0.00010416668283141917,0.3013480342924595
220,0.0001439951056454447,0.32463235035538673
221,0.0008026960663300997,0.34595587849617004
222,0.00021139706223038957,0.3651960752904415
223,0.0004993872830709734,0.3898897133767605
224,-0.00030943629644752946,0.4122549034655094
225,0.0014062499976716936,0.43498774617910385
226,0.0004718137097370345,0.45680146664381027
227,0.00011948529936489649,0.4833333343267441
228,0.0008700980397406965,0.5054534301161766
229,0.0002818627517626737,0.5280637294054031
230,0.0011519608051457908,0.5560661777853966
231,0.00034007350768661126,0.5749387145042419
232,0.0009283088402298745,0.6001838222146034
