Sample;Ch1;Ch2
0;0.0;0.007843137718737125
1;0.003921568859368563;0.0117647061124444
2;0.01568627543747425;0.030392156913876534
3;0.006862745154649019;0.028431372717022896
4;0.0;0.03333333507180214
5;-0.003921568859368563;0.05882352963089943
6;0.0019607844296842813;0.05882352963089943
7;0.003921568859368563;0.06862745434045792
8;0.0009803922148421407;0.08529412001371384
9;0.013725490309298038;0.10000000149011612
10;0.0058823530562222;0.09117647260427475
11;0.0029411765281111;0.10294117778539658
12;0.0049019609577953815;0.10294117778539658
13;-0.003921568859368563;0.12058823555707932
14;-0.003921568859368563;0.12843137979507446
15;-0.0117647061124444;0.12058823555707932
16;0.0019607844296842813;0.1460784375667572
17;-0.0019607844296842813;0.15294118225574493
18;-0.0009803922148421407;0.1460784375667572
19;0.0029411765281111;0.15882353484630585
20;0.0;0.1715686321258545
21;-0.0009803922148421407;0.1774509847164154
22;-0.003921568859368563;0.18627451360225677
23;0.0049019609577953815;0.1980392187833786
24;0.003921568859368563;0.19705882668495178
25;-0.020588235929608345;0.20686274766921997
26;0.003921568859368563;0.22549019753932953
27;0.008823529817163944;0.22843137383460999
28;0.003921568859368563;0.239215686917305
29;-0.0029411765281111;0.23823529481887817
30;0.0029411765281111;0.24607843160629272
31;0.008823529817163944;0.26372548937797546
32;0.010784314014017582;0.27352941036224365
33;0.0058823530562222;0.26862746477127075
34;0.009803921915590763;0.2852941155433655
35;0.0058823530562222;0.2852941155433655
36;0.007843137718737125;0.28921568393707275
37;0.0;0.3078431487083435
38;-0.0029411765281111;0.3127450942993164
39;-0.007843137718737125;0.31568628549575806
40;0.003921568859368563;0.3294117748737335
41;0.0009803922148421407;0.343137264251709
42;-0.0019607844296842813;0.3450980484485626
43;0.0029411765281111;0.3588235378265381
44;0.009803921915590763;0.36176469922065735
45;-0.01274509821087122;0.37843137979507446
46;-0.0117647061124444;0.37745097279548645
47;-0.003921568859368563;0.3921568691730499
48;0.006862745154649019;0.3921568691730499
49;0.0;0.40882351994514465
50;0.007843137718737125;0.41274508833885193
51;-0.006862745154649019;0.4176470637321472
52;-0.0009803922148421407;0.4313725531101227
53;0.013725490309298038;0.43529412150382996
54;-0.0049019609577953815;0.43431371450424194
55;0.010784314014017582;0.44607841968536377
56;0.0029411765281111;0.4627451002597809
57;-0.008823529817163944;0.4676470458507538
58;0.007843137718737125;0.47156861424446106
59;0.007843137718737125;0.4852941036224365
60;0.010784314014017582;0.48725488781929016
61;0.009803921915590763;0.5
62;-0.006862745154649019;0.5088235139846802
63;0.01666666753590107;0.5196078419685364
64;0.009803921915590763;0.5127450823783875
65;-0.0058823530562222;0.5352941155433655
66;-0.010784314014017582;0.5382353067398071
67;0.008823529817163944;0.54313725233078
68;-0.003921568859368563;0.5539215803146362
69;0.007843137718737125;0.563725471496582
70;0.010784314014017582;0.5774509906768799
71;-0.008823529817163944;0.5794117450714111
72;0.003921568859368563;0.5882353186607361
73;0.0029411765281111;0.5921568870544434
74;-0.0117647061124444;0.6039215922355652
75;0.0;0.6098039150238037
76;-0.01764705963432789;0.615686297416687
77;-0.003921568859368563;0.6254901885986328
78;0.003921568859368563;0.6352941393852234
79;-0.0029411765281111;0.6352941393852234
80;0.01274509821087122;0.6460784077644348
81;0.0049019609577953815;0.6539215445518494
82;0.0049019609577953815;0.6637254953384399
83;0.0058823530562222;0.6705882549285889
84;0.009803921915590763;0.6735293865203857
85;0.0009803922148421407;0.6931372284889221
86;-0.008823529817163944;0.6990196108818054
87;-0.003921568859368563;0.7088235020637512
88;0.010784314014017582;0.7166666388511658
89;-0.0029411765281111;0.7235293984413147
90;-0.0049019609577953815;0.7362744808197021
91;0.01764705963432789;0.7333333492279053
92;-0.0049019609577953815;0.7411764860153198
93;0.008823529817163944;0.748039186000824
94;0.0117647061124444;0.7647058963775635
95;0.0058823530562222;0.7598039507865906
96;-0.0058823530562222;0.7803921699523926
97;0.0019607844296842813;0.7901960611343384
98;0.0009803922148421407;0.7784313559532166
99;0.01666666753590107;0.8088235259056091
100;-0.0058823530562222;0.8088235259056091
101;0.01666666753590107;0.8215686082839966
102;-0.003921568859368563;0.8343137502670288
103;0.003921568859368563;0.8343137502670288
104;0.010784314014017582;0.8421568870544434
105;0.019607843831181526;0.8490195870399475
106;0.0049019609577953815;0.8568627238273621
107;0.0049019609577953815;0.8686274290084839
108;-0.0029411765281111;0.8754901885986328
109;0.01666666753590107;0.8852941393852234
110;0.01764705963432789;0.8950980305671692
111;-0.0019607844296842813;0.8990195989608765
112;0.006862745154649019;0.9058823585510254
113;0.0;0.9215686321258545
114;0.0;0.9156862497329712
115;-0.007843137718737125;0.9264705777168274
116;0.009803921915590763;0.9343137145042419
117;-0.01274509821087122;0.9382352828979492
118;0.010784314014017582;0.9529411792755127
119;-0.0049019609577953815;0.9617646932601929
120;0.0049019609577953815;0.9745097756385803
121;-0.021568628028035164;0.9676470756530762
122;0.0049019609577953815;0.9833333492279053
123;0.0049019609577953815;0.9901960492134094
124;-0.0058823530562222;0.998039186000824
125;-0.0029411765281111;1.0058823823928833
