Sample,Ch1,Ch2
0,0.027450980618596077,0.01715686358511448
1,0.03431372717022896,-0.02450980432331562
2,0.04068627581000328,0.2132352888584137
3,0.10098039358854294,2.1029412746429443
4,0.021078431978821754,2.6421568393707275
5,0.06029411777853966,3.0539214611053467
6,0.05833333358168602,3.495098114013672
7,0.05049019679427147,3.968137264251709
8,0.06029411777853966,4.448529243469238
9,0.053921569138765335,4.909313678741455
10,0.054411765187978745,5.316176414489746
11,0.04950980469584465,5.764705657958984
12,0.05882352963089943,6.083333492279053
13,0.04803921654820442,6.382352828979492
14,0.04950980469584465,6.666666507720947
15,0.0416666679084301,6.843137264251709
16,0.0416666679084301,6.953431606292725
17,0.026470588520169258,6.960784435272217
18,0.04117647185921669,6.924019813537598
19,0.028431372717022896,6.828431606292725
20,0.03186274692416191,6.583333492279053
21,0.037745099514722824,6.321078300476074
22,0.029411764815449715,5.975490093231201
23,0.02500000037252903,5.522058963775635
24,0.01764705963432789,5.049019813537598
25,0.01274509821087122,4.549019813537598
26,0.03284313902258873,4.051470756530762
27,0.006862745154649019,3.4852941036224365
28,0.014215686358511448,2.8848040103912354
29,0.009313725866377354,2.338235378265381
30,0.008823529817163944,1.7892156839370728
31,0.014705882407724857,1.2696079015731812
32,0.02549019642174244,0.75
33,0.004411764908581972,0.3137255012989044
34,0.01225490216165781,-0.09068627655506134
35,0.022058824077248573,-0.39950981736183167
36,0.022058824077248573,-0.6200980544090271
37,0.028431372717022896,-0.7941176295280457
38,0.038235295563936234,-0.906862735748291
39,0.030882352963089943,-0.8897058963775635
40,0.03284313902258873,-0.7549019455909729
41,0.029411764815449715,-0.5857843160629272
42,0.01666666753590107,-0.3186274468898773
43,0.06519608199596405,0.01715686358511448
44,0.03186274692416191,0.44607841968536377
45,0.05686274543404579,0.8897058963775635
46,0.04950980469584465,1.372549057006836
47,0.05539215728640556,1.9632352590560913
48,0.04950980469584465,2.5098040103912354
49,0.0676470622420311,3.0808823108673096
50,0.06323529779911041,3.69362735748291
51,0.045098040252923965,4.276960849761963
52,0.053921569138765335,4.796568393707275
53,0.05539215728640556,5.259803771972656
54,0.02598039247095585,5.710784435272217
55,0.0779411792755127,6.095588207244873
56,0.01617647148668766,6.375
57,0.05882352963089943,6.585784435272217
58,0.030882352963089943,6.715686321258545
59,0.09019608050584793,6.735294342041016
60,1.8348039388656616,6.81862735748291
61,-0.8436274528503418,6.5
62,1.0176470279693604,6.264705657958984
63,-0.1725490242242813,5.948529243469238
64,0.16764706373214722,5.424019813537598
65,0.09705882519483566,4.950980186462402
66,0.09264706075191498,4.397058963775635
67,0.0,3.838235378265381
68,0.08578431606292725,3.1151959896087646
69,-0.0235294122248888,2.4460785388946533
70,0.07647059112787247,1.7622549533843994
71,-0.021078431978821754,1.0514706373214722
72,0.03921568766236305,0.4117647111415863
73,0.013725490309298038,-0.19607843458652496
74,0.018627451732754707,-0.8235294222831726
75,0.019117647781968117,-1.2867647409439087
76,0.020098039880394936,-1.7720588445663452
77,0.01764705963432789,-2.100490093231201
78,0.030392156913876534,-2.343137264251709
79,0.021078431978821754,-2.561274528503418
80,0.030882352963089943,-2.6372549533843994
81,0.028921568766236305,-2.5710785388946533
82,0.03284313902258873,-2.438725471496582
83,0.023039216175675392,-2.2107841968536377
84,0.04313725605607033,-1.811274528503418
85,0.054411765187978745,-1.3921568393707275
86,0.052941177040338516,-0.8995097875595093
87,0.05049019679427147,-0.30882352590560913
88,0.05245098099112511,0.3382352888584137
89,0.05245098099112511,0.9975489974021912
90,0.05539215728640556,1.7450979948043823
91,0.05784313753247261,2.4828431606292725
92,0.04803921654820442,3.1960785388946533
93,0.05833333358168602,3.867647171020508
94,0.05245098099112511,4.536764621734619
95,0.04215686395764351,5.186274528503418
96,0.07598039507865906,5.664215564727783
97,0.02598039247095585,6.132352828979492
98,0.06666667014360428,6.536764621734619
99,0.03970588371157646,6.776960849761963
100,0.04411764815449715,6.946078300476074
101,0.03480392321944237,6.965686321258545
102,0.03333333507180214,6.977941036224365
103,0.03333333507180214,6.725490093231201
104,0.04019607976078987,6.480391979217529
105,0.019607843831181526,6.053921699523926
106,0.021078431978821754,5.578431606292725
107,0.021568628028035164,4.960784435272217
108,0.0235294122248888,4.301470756530762
109,0.010294117964804173,3.5833332538604736
110,0.0117647061124444,2.786764621734619
111,0.06568627804517746,1.970588207244873
112,-0.01764705963432789,1.1666666269302368
113,0.014705882407724857,0.3602941036224365
114,-0.026960784569382668,-0.4803921580314636
115,-0.011274510063230991,-1.2034313678741455
116,-0.01715686358511448,-1.9166666269302368
117,-0.004411764908581972,-2.5514705181121826
118,-0.0034313725773245096,-3.1053922176361084
119,-0.003921568859368563,-3.5710785388946533
120,0.010784314014017582,-3.911764621734619
121,0.01274509821087122,-4.134803771972656
122,0.029901960864663124,-4.23774528503418
123,0.01715686358511448,-4.18137264251709
124,0.03382353112101555,-4.075980186462402
125,0.04313725605607033,-3.781862735748291
126,0.03382353112101555,-3.3970587253570557
127,0.08284313976764679,-2.8848040103912354
128,0.23186273872852325,-2.257352828979492
129,0.47647058963775635,-1.5465686321258545
130,-0.22156862914562225,-0.8504902124404907
131,0.47058823704719543,0.0416666679084301
132,-0.07892157137393951,0.8504902124404907
133,0.13823530077934265,1.7303920984268188
134,0.12647059559822083,2.6053922176361084
135,0.06323529779911041,3.475490093231201
136,0.1147058829665184,4.30637264251709
137,0.05147058889269829,5.083333492279053
138,0.05931372568011284,5.781862735748291
139,0.07892157137393951,6.404411792755127
140,0.053431373089551926,6.872549057006836
141,0.052941177040338516,7.26225471496582
142,0.045098040252923965,7.546568393707275
143,0.038235295563936234,7.68137264251709
144,0.02401960827410221,7.659313678741455
145,0.03872549161314964,7.517157077789307
146,0.0117647061124444,7.235294342041016
147,0.022058824077248573,6.875
148,0.006862745154649019,6.303921699523926
149,0.004411764908581972,5.634803771972656
150,-0.0019607844296842813,4.867647171020508
151,-0.0029411765281111,4.088235378265381
152,-0.004411764908581972,3.2034313678741455
153,-0.01274509821087122,2.2401959896087646
154,-0.007843137718737125,1.2058823108673096
155,-0.01568627543747425,0.28431373834609985
156,-0.013725490309298038,-0.6764705777168274
157,-0.0117647061124444,-1.6421568393707275
158,-0.0049019609577953815,-2.497549057006836
159,-0.00637254910543561,-3.3235294818878174
160,-0.0058823530562222,-4.046568393707275
161,-0.0029411765281111,-4.602941036224365
162,0.0,-5.120098114013672
163,0.010294117964804173,-5.460784435272217
164,0.014215686358511448,-5.666666507720947
165,0.013235294260084629,-5.752450942993164
166,0.0235294122248888,-5.642157077789307
167,0.03186274692416191,-5.453431606292725
168,0.02401960827410221,-5.100490093231201
169,0.03529411926865578,-4.610294342041016
170,0.05539215728640556,-3.94362735748291
171,0.046078432351350784,-3.2034313678741455
172,0.04950980469584465,-2.340686321258545
173,0.06372549384832382,-1.4166666269302368
174,0.06372549384832382,-0.4117647111415863
175,0.06078431382775307,0.6102941036224365
176,0.062254901975393295,1.6299020051956177
177,0.07009804248809814,2.654411792755127
178,0.053431373089551926,3.720588207244873
179,0.06372549384832382,4.669117450714111
180,0.06862745434045792,5.55637264251709
181,0.05245098099112511,6.384803771972656
182,0.05098039284348488,7.125
183,0.05000000074505806,7.644608020782471
184,0.05000000074505806,8.075980186462402
185,0.03284313902258873,8.450980186462402
186,0.03235294297337532,8.53186321258545
187,0.030882352963089943,8.598039627075195
188,0.02450980432331562,8.392156600952148
189,-0.003921568859368563,8.085783958435059
190,0.030882352963089943,7.602941036224365
191,-0.0117647061124444,6.98774528503418
192,0.007352941203862429,6.227941036224365
193,-0.018137255683541298,5.360294342041016
194,-0.8083333373069763,4.375
195,0.7985293865203857,3.3651959896087646
196,-0.6112744808197021,2.345588207244873
197,0.2813725471496582,1.127450942993164
198,0.0779411792755127,0.053921569138765335
199,-0.15441176295280457,-1.1421568393707275
200,0.12892156839370728,-2.2034313678741455
201,-0.17892156541347504,-3.2671568393707275
202,0.018137255683541298,-4.203431606292725
203,0.01666666753590107,-4.98774528503418
204,-0.0779411792755127,-5.759803771972656
205,0.05098039284348488,-6.345588207244873
206,-0.05245098099112511,-6.740196228027344
207,0.0235294122248888,-7.05637264251709
208,0.014215686358511448,-7.142157077789307
209,0.005392157007008791,-7.088235378265381
210,0.007352941203862429,-6.848039150238037
211,0.06568627804517746,-6.475490093231201
212,-0.008823529817163944,-5.938725471496582
213,0.07450980693101883,-5.25
214,0.018627451732754707,-4.43137264251709
215,0.06323529779911041,-3.473039150238037
216,0.04901960864663124,-2.44362735748291
217,0.0573529414832592,-1.375
218,0.05980392172932625,-0.15441176295280457
219,0.05833333358168602,1.0220588445663452
220,0.05882352963089943,2.257352828979492
221,0.07450980693101883,3.4142158031463623
222,0.07107843458652496,4.549019813537598
223,0.06911765038967133,5.583333492279053
224,0.061274509876966476,6.551470756530762
225,0.05931372568011284,7.43137264251709
226,0.044607844203710556,8.15686321258545
227,0.05098039284348488,8.730392456054688
228,0.0416666679084301,9.14950942993164
229,0.0416666679084301,9.424019813537598
230,0.030392156913876534,9.43137264251709
231,0.03480392321944237,9.360294342041016
232,0.018137255683541298,9.132352828979492
233,0.004411764908581972,8.644607543945312
234,0.018627451732754707,8.098039627075195
235,-0.0049019609577953815,7.328431606292725
236,-0.006862745154649019,6.433823585510254
237,-0.014705882407724857,5.389705657958984
238,-0.01568627543747425,4.296568393707275
239,-0.022058824077248573,3.186274528503418
240,-0.022058824077248573,1.9240195751190186
241,-0.01715686358511448,0.6642156839370728
242,-0.02450980432331562,-0.6078431606292725
243,-0.023039216175675392,-1.8039215803146362
244,-0.027941176667809486,-3.024509906768799
245,-0.014215686358511448,-4.127450942993164
246,-0.01764705963432789,-5.13725471496582
247,-0.019117647781968117,-6.007352828979492
248,-0.013725490309298038,-6.742647171020508
249,-0.004411764908581972,-7.355391979217529
250,-0.010294117964804173,-7.796568393707275
